t,x,y
5.766158957965672,2.4716119925342896,3.5127210108129905
5.800780790974386,2.1337499581905472,1.209228509831845
5.833852290990762,4.906891300062341,1.434501652455966
5.8675042079994455,3.3561246091121917,1.3133428571996821
5.901718540932052,0.7240677235873731,5.299454222961197
5.9344030829379335,0.19422906457819233,2.8077725285039734
5.968640915933065,2.3739014161046255,3.0435884809053135
6.001996999955736,3.21494006875092,0.5371095672414978
6.034344375017099,1.7627715990480564,1.7196703441509307
6.069900749949738,1.3564845506802978,3.4555212652494065
6.103069040924311,4.308452850717531,2.369179175968066
6.136437790933996,4.011731632912303,4.238421436864944
6.172572790994309,3.2899777817109284,4.940117700409427
6.203188290935941,3.1866868371483803,4.90550537152924
6.23621658293996,2.5208058578108585,1.3244586595140053
6.270161374937743,2.6488389599453686,3.9377589565844953
6.304702249937691,2.0842699289739377,5.989449001398397
6.3390382080106065,2.16288622115827,6.700024129133151
6.370110374991782,3.3475542587815026,5.243412318159912
6.4039576249197125,3.316479014397873,4.444036779971347
6.438882665941492,4.559507923505329,3.905955727497337
6.471963457996026,3.014985629383886,7.994195933744138
6.504876208025962,3.2768151977529945,9.872605848678251
6.540772625012323,5.356102929498748,13.86217843150595
6.571527124964632,5.361569096854229,11.7302104173089
6.603645832976326,6.441142187998214,10.145343678984041
6.63759116595611,5.232014853211716,8.92087910782596
6.673836875008419,5.443220178640603,7.438869923246701
6.706237124977633,2.735885367273466,4.385392599754935
6.739722540951334,5.177271996140437,4.554419364958168
6.773001165944152,4.87929154737671,9.890651482157176
6.806728041032329,6.5010562976133395,12.923237246293208
6.839866166003048,7.783614894644614,10.503409322055674
6.8731388750020415,4.398477567483761,4.899580740480371
6.908669541007839,10.174314342810877,9.671171796068485
6.940232791006565,7.891845488941826,9.554975555789246
6.9784162499709055,5.961362923525673,2.4395276319722576
7.013606374966912,3.9804221469971646,1.6653335071820976
7.044869540957734,5.018170489876701,5.805420746032283
7.074352415977046,5.295104587955286,2.0916699698041774
7.106473707943223,3.0695367588566596,2.467121616279898
7.141790083027445,2.2985152916605203,-0.0028067429230116403
7.174491124926135,4.425264725699561,1.7991060134516448
7.2176929579582065,4.00355146557881,6.356143802386809
7.241363290930167,4.363575654329738,1.7812855905725133
7.274947750032879,6.148337511969745,6.399440439861031
7.312119583017193,7.073092502748298,4.608128370756634
7.344360040966421,6.3247493942119934,8.590485799677785
7.376882415963337,9.01105961720278,9.280741415800804
7.4104622500017285,3.4164293166283795,1.2937170245399863
7.443834624951705,2.7555143673961817,2.066573929238752
7.479001957923174,5.684618313376511,5.488005593506722
7.51003441598732,3.225873833272442,0.17459229648516406
7.54277679102961,2.221936010165517,5.18934727915641
7.57658479094971,1.1977195935809115,0.11138064212716725
7.609893125016242,0.7145067798002374,-0.7614441755642127
7.642404375015758,1.7284278789056535,0.21282931050133813
7.676319582969882,2.268261950074349,3.774108930316001
7.709225540980697,3.2655431140775133,2.1222538067497574
7.743511082953773,4.296813890237238,1.0241816182311068
7.778616750030778,4.135327502304029,3.5214295828131963
7.810350207961164,5.494263057563856,6.39256234577975
7.844847832922824,7.384248874849794,7.38042927195107
7.877670499961823,7.468535538238664,5.8114818613895665
7.911725749960169,6.254773575103304,4.36063052594444
7.945479249930941,4.802283518185497,6.1702273785178905
7.977801040979102,6.522303037479833,6.2525355181309035
8.01200745801907,5.799950048009649,2.8082901789680674
8.045020082965493,4.829389663023024,4.065042846392159
8.080450332956389,6.141039066928745,8.127548242391043
8.11311808298342,3.9922621342984574,6.523988870988998
8.14699312497396,2.2716468268857892,14.132259067836179
8.179793791030534,1.7475657366440431,14.497544803730653
8.21370045794174,2.632905489015235,14.178288709093193
8.246834582998417,0.8383331636140674,15.401093563213967
8.28149708302226,2.1453528039446503,15.809373332352191
8.315244875033386,0.33979939309010443,13.848658386156231
8.34785216592718,2.9144947595886768,14.16892658246557
8.516480291029438,3.8788373930222226,6.243521073676323
8.548381833010353,4.392729459648774,3.456788474834137
8.581706707947887,3.5602977625636365,5.6283038403479
8.61473395791836,2.867188490317977,12.015459977879589
8.648576374980621,3.2110155552304613,14.176176543778126
8.682882874971256,2.4985065692136788,14.103000754915328
8.7163098329911,2.897902634688698,13.259084220815302
8.74979345803149,2.4951431958789447,13.361276106402794
8.783696749946102,3.323581398155455,14.796151932218022
8.817553874920122,3.223377304130276,15.356525733361881
8.91773991601076,2.3096479218690495,8.934379291602646
8.950220332946628,7.170700501939921,5.631605658388746
8.983934541000053,3.32591103789332,0.2755518316452257
9.01749816595111,3.4473281114014145,1.2393684426311071
9.051202083006501,4.194870725570877,4.74071149995049
9.08432995795738,3.6270134826930374,1.9480068048740158
9.118155707954429,3.9435215610756194,4.178301575766725
9.151799999992363,1.1834802891311882,14.135155890610966
9.18534708302468,1.9263286833610611,14.57065268060969
9.21887737500947,1.8186445139236547,13.925456714109854
9.25180783297401,0.1018995427195688,15.689274743948054
9.287132082972676,1.169905569540651,15.089888484199621
9.354187040938996,1.3701913027941348,9.588045800318383
9.386202791007236,6.3861612243442725,2.2203613723547964
9.420131790917367,2.899042515764397,0.8504558088278935
9.454061915981583,4.235974263372084,3.1224839560991535
9.486376540968195,2.851257644705932,2.8666693315681884
9.52013766602613,3.433057319350492,2.1830507790581404
9.555369957932271,3.8187909743440738,4.786305189538344
9.589149457984604,4.0902739841271805,8.686718527993468
9.627694166032597,4.035355742321266,9.264031701924074
9.660319500020705,4.13005995310932,11.802993827819174
9.688027875032276,3.8562067830242963,13.526771184548435
9.720990124973468,2.530699439026815,14.791464962011963
9.755772082949989,3.2954737511517935,15.212829158485938
9.794475374976173,2.8977440489397535,14.691166493217175
9.828424207982607,0.6305534246523974,15.639355486399007
9.86129504092969,2.7513981310964897,16.29446935311711
9.88989925000351,2.321748331540539,6.950030376736929
9.922009415924549,2.723632457392931,6.728670837824036
10.258464833023027,0.027985992740327315,3.4533608588037974
10.290639915969223,1.8901324706638591,2.032545549802548
10.323908415972255,2.2384452225679476,3.332568851948461
10.358755790977739,2.777548146872369,1.7266879184256096
10.392519249930046,2.9837917495723394,4.35908292172101
10.425142457941547,2.122456187474736,6.698736296847402
10.459931958001107,4.128472820305304,6.201239421342543
10.493387082940899,5.770956997987279,8.777621856216614
10.527356415987015,5.450819434857741,7.637151648209713
10.560353040928021,5.301643655003886,7.455459724046156
10.599541999981739,2.9883217584909776,6.234628691282094
10.631141833029687,2.8772339453030282,3.694908115068735
10.66249858296942,3.3267691716433196,7.268424112365274
10.692986791022122,5.223183129030726,6.771533503709638
10.726678790990263,5.569041766367871,9.888128748813262
10.761036791023798,4.627635774461325,12.957904796030103
10.796984290936962,3.9540726876174097,15.116469538238361
10.82760108297225,3.5839840179650344,15.108818447026398
10.86126112495549,1.9263038457943822,17.43239120701113
10.90069170796778,2.548847843464748,17.528783754032293
10.934002624941058,5.403999323432928,19.41408160565406
10.963567290920764,3.943798417880603,10.913184128565693
10.994443082949147,8.646506451395119,13.403812066361276
11.26782679092139,1.4318355545559078,9.741798522582808
11.297957415925339,1.7075405123468819,0.6095025587305273
11.331828374997713,2.79741704497925,5.2586237577783495
11.362908332957886,4.533762836763055,9.100181190069687
11.397219832986593,4.646499422423441,7.000933046041542
11.430880083004013,2.5712842818387096,4.402071695636481
11.463832499925047,1.6238225569892288,4.608125954144118
11.498540916014463,4.220409254153347,7.325882007854736
11.531034082989208,4.73931735729259,4.32752129202165
11.564853999996558,4.431748647388705,10.497335035771146
11.59840679098852,4.031304177570879,11.246965520468759
11.63209966593422,2.265419827945358,9.066181857816211
11.664778165984899,1.9447256354390545,11.546059149871635
11.698693207930773,2.2633582906689877,4.792635010414731
11.731672541005537,0.8072418466692488,12.561786782535602
11.76702395803295,-0.0746650437700076,7.575299914916694
11.798699999926612,0.5486818285416519,12.074167452465602
11.832712374976836,-1.7289323996804702,19.09975296145018
11.936172624933533,6.764143370315572,20.403671542726208
11.968487708014436,6.674098391044297,14.678317680658834
12.00489787501283,11.832280986075737,16.4090237735608
12.036603083019145,-10.902649276956822,14.046825041702593
12.069932332960889,-11.806208766296306,14.853451242476632
12.10056645795703,-0.3703895307427384,16.691846367883862
12.135619707987644,1.8868755149743621,16.6111652121112
12.170578374993056,-1.5370816284709015,15.202938534102326
12.204693916020915,2.0749683656299576,15.653691258202922
12.24510029098019,1.266440319167743,11.730158245696554
12.34060654102359,1.7214105658303542,16.610564725239122
12.374203957966529,3.184007423301127,11.95873094464805
12.406228665960953,1.575571295266424,16.496814425411177
12.436271416023374,0.29206386421634173,15.827498954850084
12.468804540927522,0.25857199337326026,16.087276096231324
12.505494832992554,0.046418800198446616,16.536891718413937
12.540699624922127,0.40797778131203905,16.550495195708834
12.576423333026469,-2.585898665155105,15.853220230860032
